job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,train.loss_arg,rotate.l_norm
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.7632740231379409,81,832b1909,1024.0,Adagrad,0.04652571224892663,4.0,256.0,xavier_uniform_,1.6078104643588954e-05,-0.5372507914728298,lp,False,2.419113072665674e-14,0.0009281062373047834,-0.1638902025297284,0.07538138143718243,[],[],4.961906420066953,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.7643900678201687,83,ac8f34a9,128.0,Adam,0.0004613186816365635,8.0,32.0,xavier_normal_,0.32713249469702255,-0.07381405769407745,,True,0.00019108017832797713,4.794958000990488e-12,0.3565379688516259,-0.46136766020208597,[],[],9.894696222618222,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.3019700079607817,85,f9b75922,1024.0,Adagrad,0.1502491399091687,3.0,64.0,normal_,0.0001575792967125554,-0.8685736415850837,lp,True,4.375630772068374e-09,1.0422967432252425e-20,-0.2953395629301667,0.22157261054962873,[],[],2.850130321457982,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.1261275589831767,80,300535b1,128.0,Adam,0.004662789797437542,10.0,128.0,xavier_normal_,0.12027327984926682,-0.2703764451216999,lp,False,1.997669815995608e-19,5.157271102440288e-10,0.22329666931182146,-0.3668362405151129,[],[],7.919486286118627,2.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.7795376923917993,84,98667aef,512.0,Adam,0.07086585801370035,6.0,32.0,uniform_,0.00019301269828787688,-0.15155566687952726,lp,False,0.07248919865764149,5.313183335844735e-05,0.4988095695152879,0.3200718956068158,[],[],6.884344611316919,1.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.365294357018968,86,f42d0811,256.0,Adagrad,0.002194531786992915,2.0,256.0,xavier_normal_,0.023371906468284114,-0.7408456417513638,,True,3.585323342156034e-12,1.0303460549811066e-15,-0.050832522101700306,-0.20556986704468727,[],[],1.9712100364267826,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,375,,,,mean_reciprocal_rank_filtered_with_test,0.4057719692862107,87,c418860f,1024.0,Adam,0.0036382095856869667,0.0,512.0,uniform_,0.04025093728398599,-0.6043536125339753,lp,False,1.0277206959043154e-19,1.4617281710411564e-10,0.17994861863553524,0.4039718937128782,[],[],3.6532356310635805,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,20,,,,mean_reciprocal_rank_filtered_with_test,0.6362990864946798,90,6f3381db,128.0,Adagrad,0.3244898541817946,7.0,16.0,xavier_normal_,0.0004618386807852589,-0.00725026212235913,lp,True,3.7488345513423496e-11,6.718369722562951e-19,-0.3618733324110508,-0.008708172477781773,[],[],8.742428021505475,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.6902959624682468,88,7f1857cf,512.0,Adagrad,0.0010193192263674429,9.0,128.0,uniform_,0.06747350102628097,-0.38342347136351274,,True,1.851907221406178e-12,5.841915816585451e-14,-0.10247377306222916,0.05521317571401596,[],[],6.457286346703768,2.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,65,,,,mean_reciprocal_rank_filtered_with_test,0.1690698167297737,93,d492f592,256.0,Adam,0.09036033614937192,4.0,64.0,xavier_normal_,6.507391056356966e-05,-0.9738091996166762,lp,False,0.0006169212572243749,1.2163660631709815e-05,0.4083423186093569,-0.419715060852468,[],[],1.524315346032381,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1539123043692185,89,5c51c920,512.0,Adagrad,0.01605060531060415,10.0,32.0,normal_,0.5778190588287773,-0.21078646201694384,lp,False,2.0018217772384378e-08,1.641496273340919e-06,-0.47003665193915367,0.14780767727643251,[],[],5.732228998094797,1.0
7bcb23b1,umls,rotate,0,search,negative_sampling,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.6352933169873946,92,7e71020e,256.0,Adam,0.5860911573069169,2.0,256.0,uniform_,3.923595116304181e-05,-0.6820365713354759,lp,True,1.082109619945483e-17,3.5838233748917816e-17,0.0425866674631834,-0.25205564871430397,[],[],0.6623866595327854,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.2789744511703772,91,5ad29bc8,1024.0,Adam,0.0005976353239759204,1.0,16.0,xavier_uniform_,0.006296593859077457,-0.8023186322383117,,True,6.380424806054948e-06,1.0985976938458001e-12,0.2988122794777155,0.29929313343018293,[],[],4.158495040610433,1.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,45,,,,mean_reciprocal_rank_filtered_with_test,0.150743507900121,97,c9a2bdb1,128.0,Adagrad,0.0219547662089721,6.0,512.0,xavier_normal_,0.0008570401135526083,-0.336077162892064,lp,False,3.1836446408090393e-15,0.0525806285859067,-0.24530518054962158,-0.16330676339566708,[],[],9.072058768942952,2.0
7bcb23b1,umls,reciprocal_relations_model,0,search,negative_sampling,valid,160,,,,mean_reciprocal_rank_filtered_with_test,0.4583016143986052,96,78e8848a,512.0,Adam,0.0013530721367345504,3.0,64.0,xavier_uniform_,2.2590124289306168e-05,-0.645258282356225,lp,True,2.3031823538042977e-06,0.0020197763431523768,-0.17337736394256353,-0.05022551119327545,[],[],1.836116211488843,2.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,365,,,,mean_reciprocal_rank_filtered_with_test,0.8051317835146664,95,ca15257d,256.0,Adagrad,0.12041093952065089,10.0,128.0,uniform_,0.9871997311388252,-0.24322134808652096,lp,False,5.075375726426589e-15,9.987158560815326e-12,0.37037388514727354,0.4122861260548234,[],[],6.769192116335034,1.0
7bcb23b1,umls,rotate,1,search,negative_sampling,valid,120,,,,mean_reciprocal_rank_filtered_with_test,0.6968119802650499,98,ca8b3c45,1024.0,Adagrad,0.0029208615273974077,6.0,32.0,normal_,0.001440313361477223,-0.3661924978013057,,False,1.3107226489024158e-08,2.374339184620803e-16,0.09486110415309668,-0.39677935279905796,[],[],8.429343272000551,2.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3670665296308833,94,508f9e76,128.0,Adam,0.25937630871554224,1.0,256.0,xavier_uniform_,0.0036465456826376883,-0.7766483921963815,lp,True,2.6375678151555922e-17,4.607453783851602e-08,-0.4178842855617404,0.002980574034154415,[],[],3.340026903897524,1.0
7bcb23b1,umls,reciprocal_relations_model,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1326003279422689,99,b05eb23c,1024.0,Adagrad,0.0007478439138012605,7.0,512.0,uniform_,0.0005539144391761215,-0.04072523884225632,lp,True,6.906040854825273e-13,0.000317713574392925,0.47716115694493055,-0.30626862216740847,[],[],8.758897725492716,1.0
