job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,rotate.entity_embedder.regularize_weight,rotate.relation_embedder.regularize_weight,rotate.entity_embedder.dropout,rotate.relation_embedder.dropout,rotate.l_norm
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,220,,,,mean_reciprocal_rank_filtered_with_test,0.5998562771849837,60,42a2bfb3,128.0,Adam,0.08655688368259289,3.0,128.0,normal_,0.019013321738458846,-0.76284691918388,,False,2.1284155445310596e-10,0.0008482563357127946,-0.3163952399045229,0.08415363542735577,1.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0844694968381542,61,c5ba3005,1024.0,Adagrad,0.19066713391664292,8.0,128.0,xavier_normal_,0.0005609112677586267,-0.5385063237512204,lp,True,3.617785147190999e-10,2.4019930694953393e-09,0.1372245829552412,-0.4337537167593837,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.813991336003403,65,86038e1c,128.0,Adam,0.0006815399143978728,2.0,32.0,normal_,0.13975286934094402,-0.0418602964371535,lp,False,1.3134301749385992e-13,6.033274909021197e-14,-0.49010387156158686,0.32666753977537155,2.0
46b97e08,umls,rotate,1,search,1vsAll,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.4633792338927099,67,9f3ad889,512.0,Adam,0.02761911700980808,4.0,256.0,normal_,2.7012836908978837e-05,-0.3702626142849307,,False,0.009301197902615355,1.6015410345410944e-17,-0.11579054314643145,-0.13335250783711672,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.6364712393356978,69,1736ce34,256.0,Adagrad,0.005701389939949316,6.0,16.0,xavier_uniform_,0.010979727157994255,-0.8657942843039613,lp,True,4.458168788939939e-18,0.0020058843296430345,0.2654136437922716,0.11928391270339489,1.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1008085941244488,66,2e4697da,512.0,Adam,0.7249932913464182,3.0,16.0,xavier_normal_,6.286276286239102e-05,-0.23516614402003588,lp,True,1.8080251039904024e-12,1.69623050450889e-06,-0.33559511229395866,-0.06002775393426418,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5500965235423456,64,eb343426,256.0,Adagrad,0.0010507075123215091,7.0,512.0,xavier_uniform_,0.016951059356517487,-0.747543825539425,lp,False,1.4779326645940496e-06,2.1360205593992388e-11,0.04589625168591738,0.20300261583179235,2.0
46b97e08,umls,rotate,0,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1650894258651265,68,37fe909a,1024.0,Adagrad,0.08136415666690393,10.0,64.0,normal_,0.0010483208995276394,-0.9184803527959622,,False,2.615714958768594e-19,1.0503712973630312e-19,0.419629761017859,-0.2595960237085819,2.0
46b97e08,umls,reciprocal_relations_model,0,search,1vsAll,valid,60,,,,mean_reciprocal_rank_filtered_with_test,0.4436953023898821,72,5acc39ee,128.0,Adam,0.006806245294245513,1.0,256.0,uniform_,0.38496613683771796,-0.40743064948225394,lp,True,2.8191249103262764e-06,2.651386903129822e-05,-0.20792483538389206,0.4955884600058198,1.0
46b97e08,umls,reciprocal_relations_model,1,search,1vsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.326988922306365,71,8f9455c2,512.0,Adagrad,0.0019159251220029255,1.0,128.0,xavier_normal_,0.8488758895611425,-0.2839249445816967,lp,False,2.6696896819695208e-08,2.0889115710063247e-13,0.10682342946529388,-0.47912142146378756,1.0
46b97e08,umls,rotate,0,search,1vsAll,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.8143025965778374,73,55c126e6,256.0,Adam,0.4798338606700535,9.0,64.0,uniform_,0.0016796297502023581,-0.7959510814216826,lp,True,6.533352908396607e-12,8.417930340277431e-09,-0.2697536488994956,0.2736465763300657,2.0
