job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,distmult.entity_embedder.regularize_weight,distmult.relation_embedder.regularize_weight,distmult.entity_embedder.dropout,distmult.relation_embedder.dropout,KvsAll.label_smoothing
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,75,,,,mean_reciprocal_rank_filtered_with_test,0.445814059,73,29640bed,1024,Adam,0.017080356,5,512,normal_,0.032465614,-0.623980748,lp,TRUE,0.000186116,3.17E-05,-0.147912222,-0.217020723,0.003476824
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.140239406,74,5b461256,128,Adagrad,0.074035934,5,32,xavier_uniform_,0.000166166,-0.112579738,,FALSE,6.13E-20,2.50E-19,0.482601624,0.043528296,-0.218049566
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.33517961,75,48fc9d5d,1024,Adam,0.000350768,7,16,xavier_normal_,0.005723213,-0.989360104,lp,FALSE,1.69E-15,1.18E-15,-0.427985078,-0.105227638,-0.272466211
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.450707654,76,d33a22de,128,Adagrad,0.270359107,3,256,xavier_uniform_,1.02E-05,-0.492852,lp,TRUE,1.84E-09,9.22E-11,0.202243502,0.149813824,0.09422163
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.018571456,77,c05eb6fa,512,Adagrad,0.00242024,0,32,normal_,0.063316863,-0.165361352,lp,TRUE,2.09E-16,0.018746867,0.324542678,-0.343157461,0.250695494
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,100,,,,mean_reciprocal_rank_filtered_with_test,0.41726924,78,6b72b9a3,256,Adam,0.032334845,10,128,uniform_,0.000350486,-0.661030708,,FALSE,0.003072099,7.52E-17,-0.05181017,0.419726073,-0.127786547
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,170,,,,mean_reciprocal_rank_filtered_with_test,0.410295742,79,fe828e21,512,Adam,0.114082756,6,512,xavier_uniform_,5.22E-05,-0.27093687,lp,TRUE,3.46E-17,1.77E-14,0.239075753,0.371032792,-0.202457182
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,55,,,,mean_reciprocal_rank_filtered_with_test,0.00786385,80,f468cb84,256,Adagrad,0.008400632,4,16,uniform_,0.020411572,-0.774265704,,FALSE,0.071256621,1.39E-09,-0.388218252,-0.38412484,0.023608368
825e9e8b,wnrr,reciprocal_relations_model,1,search,KvsAll,valid,255,,,,mean_reciprocal_rank_filtered_with_test,0.428362349,81,a509e39f,1024,Adagrad,0.952447221,2,128,uniform_,0.001247569,-0.571438626,lp,FALSE,1.71E-14,0.001241249,-0.01442367,0.077470382,0.170723263
825e9e8b,wnrr,distmult,0,search,KvsAll,valid,280,,,,mean_reciprocal_rank_filtered_with_test,0.382765305,82,795a801a,128,Adam,0.001214491,8,32,normal_,0.323311187,-0.066964918,lp,TRUE,4.74E-11,5.00E-18,0.366807102,-0.185533136,-0.048381928
